"CASEID","POINT_X","POINT_Y","YEAR_","LOCATION","CHPTYPE","DAYWEEK","CRASHSEV","VIOLCAT","KILLED","INJURED","WEATHER1","PEDCOL","BICCOL","MCCOL","TRUCKCOL","ETOH","TIMECAT","MONTH_","CRASHTYP","INVOLVE","PED","PRIMARYRD","SECONDRD","DISTANCE","DIRECT","INTERSECT_","PROCDATE","JURIS","DATE_","TIME_","BADGE","JURIDIST","SHIFT","POP","SPECIAL","BEATTYPE","LAPDDIV","BEATCLAS","BEATNUMB","WEATHER2","STATEHW","CALTRANC","CALTRAND","STROUTE","ROUTESUF","POSTPRE","POSTMILE","LOCATYPE","RAMP","SIDEHW","TOWAWAY","PARTIES","PCF","VIOLCODE","VIOL","VIOLSUB","HITRUN","ROADSURF","RDCOND1","RDCOND2","LIGHTING","RIGHTWAY","CHPRDTYP","NOTPRIV","STFAULT","CHPFAULT","SEVINJ","OTHERINJ","COP","PEDKILL","PEDINJ","BICKILL","BICINJ","MCKILL","MCINJURE","RAMP1","RAMP2","CITY","COUNTY","STATE","X_CHP","Y_CHP"
"6013488",-117.895316923,33.8473,2013,"3001","0","6","2","11",0,1,"A","Y",,,,"Y",2400,3,"G","B","D","EAST LA PALMA AV","BAXTER ST",528,"W","N","2014-02-08",3001,"2013-03-16",2321,"415",,"5","7","0","0",,"0","0D2","-","N",,0,0,,,0,,,,"N",2,"A","-",21954,"A","N","A","H","-","C","D","0","Y","N","60",1,0,0,0,1,0,0,0,0,"-","-","ANAHEIM","ORANGE","CA",0,0
"6011603",-117.981062119,33.7539,2013,"3024","0","3","2","08",0,1,"A",,"Y",,,,1200,2,"D","G","A","NEWLAND ST","MARION AV",100,"N","N","2014-01-29",3024,"2013-02-27",1019,"312","P19","5","5","0","0",,"0","EAST","-","N",,0,0,,,0,,,,"Y",2,"A","-",22107,,"N","A","H","-","A","D","0","Y","L","04",1,0,0,0,0,0,1,0,0,"-","-","WESTMINSTER","ORANGE","CA",0,0
"6011576",-117.596651464,33.5882,2013,"3000","4","3","2","01",0,1,"A",,,,,"Y",1800,2,"E","I","A","OSO PKWY","ALTURA",118,"E","N","2014-01-29",9690,"2013-02-27",1500,"12830",,"2","9","0","2",,"2","035","-","N",,0,0,,,0,,,,"Y",1,"A","-",23152,"A","N","A","H","-","A","D","0","Y","A","07",1,0,0,0,0,0,0,0,0,"-","-","UNINCORPORATED","ORANGE","CA",-117.59653,33.58827
"6009616",-118.090953229,33.783059651,2013,"3020","1","3","2","07",0,1,"B",,,"Y",,,900,2,"B","C","A","RT 405","RT 605",50,"S","N","2014-10-21",9670,"2013-02-06",734,"011587",,"1","4","0","1",,"2","440","-","Y","ORA",12,405,"-","-",24.01,"H","-","N","Y",2,"A","-",21658,"A","N","A","D","-","A","D","1","Y","C","02",1,0,0,0,0,0,0,0,1,"-","-","SEAL BEACH","ORANGE","CA",-118.09123,33.78358
"6009597",-117.875845814,33.855317543,2013,"3001","3","1","2","01",0,2,"B",,,,,"Y",300,2,"E","I","A","RT 57","RT 91",200,"N","N","2014-10-23",9675,"2013-02-04",140,"019938",,"3","7","0","1",,"2","571","-","Y","ORA",12,57,"-","-",15.67,"H","-","S","Y",1,"A","-",23152,"A","N","A","H","-","C","D","6","Y","A","01",1,0,1,0,0,0,0,0,0,"-","-","ANAHEIM","ORANGE","CA",-117.52331,33.51043
"6009588",-117.919892161,33.8694,2013,"3008","0","3","2","10",0,1,"A","Y",,,,,1200,2,"G","B","B","LEMON ST","SANTA FE AV",0,,"Y","2014-01-29",3008,"2013-02-13",1151,"1117",,"5","6","0","0",,"0","Z-2","-","N",,0,0,,,0,,,,"N",2,"A","-",21950,"A","N","A","H","-","A","A","0","Y","-","99",1,0,0,0,1,0,0,0,0,"-","-","FULLERTON","ORANGE","CA",0,0
"6009404",-117.738848542,33.5964,2013,"3049","0","6","2","03",0,1,"A",,,,,,900,2,"C","C","A","ALISO CREEK","WESTWING",64,"N","N","2014-01-31",3000,"2013-02-09",730,"2318","921C2","5","4","0","0",,"0","181","-","N",,0,0,,,0,,,,"Y",3,"A","-",22350,,"N","A","H","-","A","A","0","Y","A","01",1,0,0,0,0,0,0,0,0,"-","-","ALISO VIEJO","ORANGE","CA",0,0
"6008035",-117.76634428,33.5358,2013,"3011","0","1","2","17",0,1,"A",,"Y",,,,1500,3,"B","E","A","BLUEBIRD CANYON DR","ORIOLE DR",82,"W","N","2014-06-27",3011,"2013-03-11",1324,"31217","46","5","4","0","0",,"0","003","-","N",,0,0,,,0,,,,"N",2,"A","-",22517,,"N","A","H","-","A","D","0","Y","A","07",1,0,0,0,0,0,1,0,0,"-","-","LAGUNA BEACH","ORANGE","CA",0,0
"6007976",-117.816884683,33.6843,2013,"3026","0","1","2","08",0,1,"A","Y",,,,,1500,2,"E","I","F","SAN REMO","PASEO WESTPARK",46,"W","N","2014-01-28",3026,"2013-02-11",1416,"4779",,"5","6","0","0",,"0",,"-","N",,0,0,,,0,,,,"Y",2,"A","-",22107,,"N","A","H","-","A","A","0","Y","A","01",1,0,0,0,1,0,0,0,0,"-","-","IRVINE","ORANGE","CA",0,0
"6004473",-117.769962131,33.6885,2013,"3026","0","4","2","12",0,2,"B",,,"Y",,,1500,3,"D","C","A","WALNUT AV","JEFFREY RD",0,,"Y","2014-02-06",3026,"2013-03-07",1356,"6352",,"5","6","0","0",,"0","00P","-","N",,0,0,,,0,,,,"Y",2,"A","-",21453,"A","N","A","H","-","A","A","0","Y","C","02",1,1,0,0,0,0,0,0,1,"-","-","IRVINE","ORANGE","CA",0,0
"6004453",-117.807503093,33.6585,2013,"3026","0","6","2","-",0,1,"B",,"Y",,,,1200,3,"H","G","A","UNIVERSITY DR","RIDGELINE DR",16,"S","N","2014-04-05",3026,"2013-03-09",1133,"6352",,"5","6","0","0",,"0","00U","-","N",,0,0,,,0,,,,"N",2,"A","I",0,,"N","A","H","-","A","A","0","Y","L","04",1,0,0,0,0,0,1,0,0,"-","-","IRVINE","ORANGE","CA",0,0
"6004374",-117.975492121,33.7922,2013,"3009","0","7","2","01",0,1,"A",,,"Y",,,1800,3,"C","C","A","MAGNOLIA ST","YORKSHIRE AV",114,"S","N","2014-02-05",3009,"2013-03-03",1529,"2372","082","5","6","0","0",,"0","012","-","N",,0,0,,,0,,,,"N",2,"A","-",23152,"A","N","A","H","-","A","A","0","Y","C","03",1,0,0,0,0,0,0,0,1,"-","-","GARDEN GROVE","ORANGE","CA",0,0
"6004365",-117.947629854,33.8032,2013,"3009","0","7","2","09",0,1,"A",,"Y",,,,1500,3,"D","G","A","KATELLA AV","EASY WY",76,"E","N","2014-02-05",3009,"2013-03-10",1342,"3769","111","5","6","0","0",,"0","021","-","N",,0,0,,,0,,,,"N",2,"A","-",21801,"A","N","A","H","-","A","A","0","Y","L","04",1,0,0,0,0,0,1,0,0,"-","-","GARDEN GROVE","ORANGE","CA",0,0
"6003915",-117.812642092,33.7363,2013,"3022","0","1","2","09",0,2,"A",,,,,,1500,3,"A","C","A","RED HILL AV","SAN JUAN ST",0,,"Y","2014-02-05",3022,"2013-03-04",1457,"1142",,"5","5","0","0",,"0",,"-","N",,0,0,,,0,,,,"Y",2,"A","-",21801,"A","N","-","H","-","A","A","0","Y","A","01",2,0,0,0,0,0,0,0,0,"-","-","TUSTIN","ORANGE","CA",0,0
"6003255",-117.974832069,33.853764882,2013,"3008","3","1","2","03",0,1,"A",,,"Y",,,1800,2,"F","A","A","RT 91","MAGNOLIA AV",750,"W","N","2014-10-16",9670,"2013-02-11",1545,"17788",,"2","6","0","1",,"2","092","-","Y","ORA",12,5,"-","-",41.964,"R","3","S","Y",1,"A","-",22350,,"N","A","H","-","A","D","6","Y","C","02",1,0,0,0,0,0,0,0,1,"TO","-","FULLERTON","ORANGE","CA",-117.9773,33.85478
"6001384",-117.776562172,33.7064,2013,"3026","0","6","2","09",0,2,"A",,,,,,1200,1,"D","C","A","TRABUCO","MONROE",0,,"Y","2014-01-18",3026,"2013-01-12",903,"416",,"5","6","0","0",,"0","00P","-","N",,0,0,,,0,,,,"Y",2,"A","-",21802,"A","N","A","H","-","A","A","0","Y","A","01",1,1,0,0,0,0,0,0,0,"-","-","IRVINE","ORANGE","CA",0,0
"6001314",-117.924480531,33.6434,2013,"3004","0","5","2","01",0,1,"A","Y",,,,"Y",2400,1,"G","B","E","WEST 19TH ST","MEYER PL",92,"E","N","2014-01-28",3004,"2013-01-18",2242,"550","09","5","6","0","0",,"0","007","-","N",,0,0,,,0,,,,"Y",2,"A","-",23153,"A","F","A","H","-","C","D","0","Y","A","01",1,0,0,0,1,0,0,0,0,"-","-","COSTA MESA","ORANGE","CA",-117.92437,33.6435
"6000388",-117.77578201,33.532474856,2013,"3011","0","5","2","09",0,3,"A","Y",,,,,1500,1,"A","C","D","S COAST HWY","CRESS ST",0,,"Y","2014-10-23",3011,"2013-01-18",1424,"31241","43","5","4","0","0",,"0","002","-","Y","ORA",12,1,"-","-",8.501,"I","5","N","Y",3,"A","-",21800,"A","N","A","H","-","A","A","0","Y","A","01",1,2,0,0,1,0,0,0,0,"-","-","LAGUNA BEACH","ORANGE","CA",0,0
"5998414",-117.927930714,33.626612366,2013,"3014","0","7","2","03",0,1,"A",,,,,,300,2,"C","C","A","RT 55","HOSPITAL RD",18,"N","N","2014-11-04",3014,"2013-02-24",40,"1357","25","5","5","0","0",,"0",,"-","Y","ORA",12,55,"-","-",0.59,"H","-","S","Y",2,"A","-",22350,,"N","A","H","-","C","A","0","Y","A","01",1,0,0,0,0,0,0,0,0,"-","-","NEWPORT BEACH","ORANGE","CA",0,0
"5998378",-117.807452087,33.6585,2013,"3026","0","6","2","11",0,1,"A","Y",,,,,2400,2,"G","B","B","UNIVERSITY","RIDGELINE",0,,"Y","2014-01-31",3026,"2013-02-23",2225,"472","UNIVE","5","6","0","0",,"0","00U","-","N",,0,0,,,0,,,,"N",2,"A","-",21453,"D","N","A","G","-","C","A","0","Y","N","60",1,0,0,0,1,0,0,0,0,"-","-","IRVINE","ORANGE","CA",0,0
"5998215",-117.830932038,33.772340645,2013,"3019","3","5","2","01",0,2,"A",,,,,"Y",2400,2,"E","I","A","RT 55","FAIRHAVEN AV",57,"S","N","2014-10-29",9675,"2013-02-01",2220,"19888",,"3","7","0","1",,"2","551","-","Y","ORA",12,55,"-","-",12.7,"H","-","N","Y",1,"A","-",23152,"A","N","A","H","-","D","D","6","Y","A","01",1,0,1,0,0,0,0,0,0,"-","-","SANTA ANA","ORANGE","CA",-117.83086,33.77317
"5998143",-117.831097575,33.771836491,2013,"3015","3","4","2","03",0,9,"A",,,,,,2100,2,"E","I","A","RT 55","TUSTIN AV",788,"E","N","2014-10-29",9675,"2013-02-07",2044,"19998",,"2","6","0","1",,"2","551","-","Y","ORA",12,55,"-","-",12.733,"R","2","S","Y",1,"A","-",22350,,"N","A","H","-","C","D","6","Y","A","01",1,4,4,0,0,0,0,0,0,"TO","-","ORANGE","ORANGE","CA",-117.83202,33.77598
"5998092",-117.677924209,33.601,2013,"3028","0","5","2","01",0,4,"A",,,,,"Y",2400,2,"E","I","A","MUIRLANDS BL","ROBIN CIR",222,"N","N","2014-01-27",3000,"2013-02-08",2348,"1920","922A1","5","5","0","0",,"0","755","-","N",,0,0,,,0,,,,"Y",1,"A","-",23152,"A","N","B","H","-","C","A","0","Y","A","01",2,1,1,0,0,0,0,0,0,"-","-","MISSION VIEJO","ORANGE","CA",0,0
"5996945",-117.895334453,33.7275,2013,"3019","0","5","2","11",0,1,"A","Y",,,,,1800,1,"G","B","D","TOWNSEND ST","EDINGER AV",90,"N","N","2014-01-22",3019,"2013-01-11",1556,"1795","SC","5","7","0","0",,"0","004","-","N",,0,0,,,0,,,,"N",2,"A","-",21954,"A","N","A","H","-","A","D","0","Y","N","60",1,0,0,0,1,0,0,0,0,"-","-","SANTA ANA","ORANGE","CA",0,0
"5996913",-117.67533936,33.4736,2013,"3018","0","2","2","17",0,1,"A",,"Y",,,,1800,1,"H","G","A","STONEHILL DR","CAMINO CAPISTRANO",20,"W","N","2014-01-22",3000,"2013-01-08",1750,"8418","972B5","5","4","0","0",,"0","737","-","N",,0,0,,,0,,,,"N",2,"A","-",21451,"A","N","A","H","-","C","A","0","Y","A","01",1,0,0,0,0,0,1,0,0,"-","-","SAN JUAN CAPISTRANO","ORANGE","CA",0,0
"5995769",-117.669386031,33.6075,2013,"3028","0","4","2","03",0,1,"A",,,"Y",,,1800,2,"B","C","A","JERONIMO RD","MONTILLA LN",70,"E","N","2014-01-29",3000,"2013-02-14",1633,"7734","892-B","5","5","0","0",,"0","753","-","N",,0,0,,,0,,,,"Y",2,"A","-",22350,,"N","A","H","-","A","D","0","Y","C","02",1,0,0,0,0,0,0,0,1,"-","-","MISSION VIEJO","ORANGE","CA",0,0
"5995689",-117.876239967,33.778951054,2013,"3015","1","6","2","08",0,5,"A","Y",,,,,900,2,"B","C","E","RT 5","RT 22",205,"N","N","2014-10-29",9675,"2013-02-09",848,"019910",,"1","6","0","1",,"2","502","-","Y","ORA",12,5,"-","-",34.06,"H","-","N","Y",5,"A","-",22107,,"N","A","C","-","A","D","1","Y","A","01",1,3,1,0,3,0,0,0,0,"-","-","ORANGE","ORANGE","CA",-117.87656,33.77959
"5995671",-117.726320534,33.6499,2013,"3026","0","6","2","18",0,1,"B",,"Y",,,,1200,2,"F","A","A","BARRANCA PKWY","ALTON PKWY",781,"N","N","2014-01-30",3026,"2013-02-09",1023,"6352",,"5","6","0","0",,"0","00P","-","N",,0,0,,,0,,,,"N",1,"C","-",0,,"N","A","H","-","A","D","0","Y","-","-",1,0,0,0,0,0,1,0,0,"-","-","IRVINE","ORANGE","CA",0,0
"5995657",-117.776542201,33.716,2013,"3026","0","7","2","12",0,3,"B",,,,,"Y",2400,2,"D","C","A","CULVER DR","BRYAN AV",0,,"Y","2014-08-28",3026,"2013-02-03",2254,"358",,"5","6","0","0",,"0","00P","C","N",,0,0,,,0,,,,"Y",2,"A","-",21453,"A","N","B","H","-","D","A","0","Y","A","01",1,1,1,0,0,0,0,0,0,"-","-","IRVINE","ORANGE","CA",0,0
"5992762",-117.848303244,33.5825,2013,"3014","0","3","2","03",0,1,"E",,,"Y",,,900,3,"F","A","A","RT 1","NEWPORT COAST DR",300,"E","N","2014-10-20",3014,"2013-03-13",655,"1146","68","5","5","0","0",,"0",,"-","N",,0,0,,,0,,,,"N",1,"A","-",22350,,"N","B","H","-","A","D","0","Y","C","02",1,0,0,0,0,0,0,0,1,"-","-","NEWPORT BEACH","ORANGE","CA",0,0
"5992722",-117.928942226,33.8957,2013,"3008","0","7","2","01",0,1,"A",,,,,"Y",600,3,"D","C","A","HARBOR BL","BASTANCHURY RD",0,,"Y","2014-03-29",3008,"2013-03-10",510,"1364",,"5","6","0","0",,"0","0Z2","-","N",,0,0,,,0,,,,"Y",2,"A","-",23152,"A","N","A","H","-","C","A","0","Y","A","01",1,0,0,0,0,0,0,0,0,"-","-","FULLERTON","ORANGE","CA",0,0
"5991912",-117.747995434,33.869775599,2013,"3001","3","6","2","07",0,1,"A",,,"Y",,,1500,3,"B","C","A","RT 91","WEIR CANYON RD",645,"W","N","2014-10-16",9675,"2013-03-02",1447,"19394",,"2","7","0","1",,"2","094","-","Y","ORA",12,91,"-","R",14.31,"H","-","E","Y",4,"A","-",21658,"A","F","A","H","-","A","D","1","Y","A","01",1,0,0,0,0,0,0,0,1,"-","-","ANAHEIM","ORANGE","CA",-117.74894,33.86949
"5991892",-117.791182038,33.854434892,2013,"3001","3","6","2","03",0,1,"A",,,"Y",,,1800,3,"C","C","A","RT 91","IMPERIAL HWY",150,"E","N","2014-10-16",9675,"2013-03-02",1516,"19910",,"2","7","0","1",,"2","094","-","Y","ORA",12,91,"-","R",11.59,"H","-","W","Y",2,"A","-",22350,,"N","A","H","-","A","D","1","Y","C","02",1,0,0,0,0,0,0,0,1,"-","-","ANAHEIM","ORANGE","CA",-117.78977,33.85478
"5991884",-117.79039234,33.716498677,2013,"3026","1","6","2","01",0,1,"A",,,,,"Y",2400,3,"E","I","A","RT 5","JAMBOREE RD",1351,"S","N","2014-10-21",9675,"2013-03-02",2330,"19979",,"3","6","0","1",,"2","503","-","Y","ORA",12,5,"-","-",27.32,"H","-","N","Y",1,"A","-",23152,"A","N","A","H","-","D","D","1","Y","A","01",1,0,0,0,0,0,0,0,0,"-","-","IRVINE","ORANGE","CA",-117.79006,33.71662
"5991871",-117.840653306,33.743187098,2013,"3019","1","5","2","01",0,2,"A",,,,,"Y",300,3,"E","I","A","RT 5","1ST ST",500,"S","N","2014-10-29",9675,"2013-03-15",159,"19404",,"3","7","0","1",,"2","503","-","Y","ORA",12,5,"-","-",30.81,"H","-","S","Y",1,"A","-",23152,"A","N","A","H","-","D","D","1","Y","A","01",1,1,0,0,0,0,0,0,0,"-","-","SANTA ANA","ORANGE","CA",-117.50265,33.44365
"5991859",-117.83099204,33.784464881,2013,"3015","3","5","2","01",0,3,"B",,,,,"Y",1500,3,"E","I","A","RT 55","CHAPMAN AV",8,"S","N","2014-11-04",9675,"2013-03-08",1230,"19394",,"1","6","0","1",,"2","551","C","Y","ORA",12,55,"-","-",13.555,"R","1","N","Y",1,"A","-",23152,"A","N","B","H","-","A","D","6","Y","A","01",2,1,0,0,0,0,0,0,0,"TO","-","ORANGE","ORANGE","CA",-117.82992,33.78764
"5991550",-117.84607777,33.714099901,2013,"3019","3","4","2","07",0,1,"A",,,"Y",,,1800,2,"B","C","A","RT 55","WARNER AV",630,"S","N","2014-10-29",9675,"2013-02-14",1512,"19566",,"2","7","0","1",,"2","552","-","Y","ORA",12,55,"-","R",8.38,"H","-","N","Y",2,"A","-",21658,"A","N","A","H","-","A","D","6","Y","A","01",1,0,0,0,0,0,0,0,1,"-","-","SANTA ANA","ORANGE","CA",-117.84576,33.71487
"5991440",-117.948904317,33.651,2013,"3004","0","1","2","00",0,1,"A",,"Y",,,,1800,1,"C","G","A","VICTORIA ST","VALLEY RD",897,"W","N","2014-01-24",3004,"2013-01-21",1759,"573","8","5","6","0","0",,"0","012","-","N",,0,0,,,0,,,,"Y",2,"D","-",0,,"N","A","H","-","C","D","0","Y","-","-",1,0,0,0,0,0,1,0,0,"-","-","COSTA MESA","ORANGE","CA",-117.9488,33.6509
"5991200",-117.876952171,33.7001,2013,"3019","0","2","2","01",0,2,"A",,,,,"Y",300,2,"D","C","A","FLOWER","MACARTHUR",0,,"Y","2014-09-03",3019,"2013-02-19",206,"2098","SOUTH","5","7","0","0",,"0","008","-","N",,0,0,,,0,,,,"Y",2,"A","-",23153,"A","N","A","H","-","C","A","0","Y","A","01",1,0,1,0,0,0,0,0,0,"-","-","SANTA ANA","ORANGE","CA",0,0
"5991182",-117.846952211,33.8538,2013,"3001","0","4","2","12",0,3,"A",,,,,,1500,2,"D","C","A","EAST LA PALMA AV","N MILLER ST",0,,"Y","2014-02-01",3001,"2013-02-28",1451,"A1252",,"5","7","0","0",,"0","0D4","-","N",,0,0,,,0,,,,"Y",3,"A","-",21453,"A","N","A","H","-","A","A","0","Y","A","07",1,0,2,0,0,0,0,0,0,"-","-","ANAHEIM","ORANGE","CA",0,0
"5991167",-117.848472178,33.8994,2013,"3016","0","2","2","00",0,2,"A","Y",,"Y",,,2400,2,"G","B","B","BASTANCHURY RD","MCCORMACK",0,,"Y","2014-01-31",3016,"2013-02-05",2134,"1238","11","5","5","0","0",,"0","001","-","N",,0,0,,,0,,,,"N",3,"D","-",0,,"N","A","H","-","C","A","0","Y","-","-",1,0,1,0,1,0,0,0,1,"-","-","PLACENTIA","ORANGE","CA",0,0
"5991122",-117.988792397,33.679525054,2013,"3010","0","4","2","00",0,1,"B",,"Y",,,,900,2,"D","G","A","RT 39","YORKTOWN",0,,"Y","2014-10-27",3010,"2013-02-07",656,"1155","422","5","6","0","0",,"0","005","-","Y","ORA",12,39,"-","-",2.141,"I","5","S","N",2,"D","-",0,,"N","A","H","-","A","A","0","Y","-","-",1,0,0,0,0,0,1,0,0,"-","-","HUNTINGTON BEACH","ORANGE","CA",0,0
"5990580",-117.907922104,33.7141,2013,"3019","0","3","2","09",0,2,"A",,,,,,1800,1,"D","C","A","FAIRVIEW ST","WARNER AV",400,"S","N","2014-01-24",3019,"2013-01-02",1654,"3150","SC","5","7","0","0",,"0","004","-","N",,0,0,,,0,,,,"Y",2,"A","-",21804,"A","N","A","H","-","C","D","0","Y","A","01",1,0,1,0,0,0,0,0,0,"-","-","SANTA ANA","ORANGE","CA",0,0
"5990333",-117.678465352,33.6015,2013,"3028","0","6","2","06",0,1,"A",,"Y",,,,1200,1,"C","G","A","MUIRLANDS BL","ROBIN CIR",465,"N","N","2014-01-24",3000,"2013-01-05",910,"3970","892A1","5","5","0","0",,"0","1A51","-","N",,0,0,,,0,,,,"N",2,"A","-",21750,,"N","A","H","-","A","D","0","Y","A","01",1,0,0,0,0,0,1,0,0,"-","-","MISSION VIEJO","ORANGE","CA",0,0
"5990206",-117.979776104,33.856650627,2013,"3008","3","4","2","01",0,1,"C",,,,,"Y",600,1,"E","I","A","RT 91","RT 5",50,"E","N","2014-10-23",9670,"2013-01-24",508,"16923",,"3","6","0","1",,"2","092","-","Y","ORA",12,91,"-","R",3.58,"H","-","E","Y",1,"A","-",23152,"A","N","B","H","-","C","D","1","Y","A","01",1,0,0,0,0,0,0,0,0,"-","-","FULLERTON","ORANGE","CA",-117.97902,33.85667
"5990164",-118.011436799,33.664035227,2013,"3010","0","2","2","08",0,1,"A",,,,,,300,1,"A","I","A","RT 1","16TH ST",27,"S","N","2014-10-23",3010,"2013-01-22",238,"2089","RD359","5","6","0","0",,"0","004","-","Y","ORA",12,1,"-","-",25.461,"I","6","N","Y",1,"A","-",22107,,"N","A","H","-","C","D","0","Y","A","01",1,0,0,0,0,0,0,0,0,"-","-","HUNTINGTON BEACH","ORANGE","CA",0,0
"5990019",-117.885162103,33.7488,2013,"3019","0","6","2","00",0,1,"B","Y",,,,,300,1,"G","B","B","BRISTOL ST","5TH ST",9,"S","N","2014-01-25",3019,"2013-01-19",30,"3147","WE","5","7","0","0",,"0","001","C","N",,0,0,,,0,,,,"N",2,"D","-",0,,"F","B","H","-","C","A","0","Y","-","-",1,0,0,0,1,0,0,0,0,"-","-","SANTA ANA","ORANGE","CA",0,0
"5988122",-117.658817728,33.6196,2013,"3028","0","6","2","17",0,1,"A","Y",,,,,1800,3,"H","A","E","VIA EL ROCIO","VIA POTES",22,"N","N","2014-02-05",3000,"2013-03-16",1635,"8737","892C6","5","5","0","0",,"0","754","-","N",,0,0,,,0,,,,"N",2,"A","-",21203,,"N","A","H","-","A","D","0","Y","N","60",1,0,0,0,1,0,0,0,0,"-","-","MISSION VIEJO","ORANGE","CA",0,0
"5988054",-117.683982163,33.6119,2013,"3028","0","3","2","09",0,2,"A",,,,,,1800,3,"D","C","A","ALICIA PKWY","ALTHEA AV",0,,"Y","2014-02-04",3000,"2013-03-13",1730,"1920","891J7","5","5","0","0",,"0","755","-","N",,0,0,,,0,,,,"Y",2,"A","-",21802,"A","N","A","H","-","A","A","0","Y","A","01",1,0,1,0,0,0,0,0,0,"-","-","MISSION VIEJO","ORANGE","CA",0,0
"5988050",-117.644327228,33.6096,2013,"3028","0","4","2","03",0,1,"A",,,"Y",,,2100,3,"E","I","A","SILLEROS","JERONIMO RD",20,"S","N","2014-02-04",3000,"2013-03-14",1810,"1920","892E7","5","5","0","0",,"0","755","-","N",,0,0,,,0,,,,"Y",1,"A","-",22350,,"N","A","H","-","A","D","0","Y","C","02",1,0,0,0,0,0,0,0,1,"-","-","MISSION VIEJO","ORANGE","CA",0,0
"5987884",-117.759535111,33.591763755,2013,"3000","3","1","2","07",0,1,"A",,,,,,1800,3,"B","C","A","RT 133","RT 73 ",263,"N","N","2014-10-23",9690,"2013-03-04",1515,"016708",,"2","9","0","1",,"1","013","-","Y","ORA",12,133,"-","R",4.05,"H","-","S","Y",2,"A","-",21658,"A","N","A","H","-","A","A","0","Y","A","01",1,0,0,0,0,0,0,0,0,"-","TO","UNINCORPORATED","ORANGE","CA",-117.7604,33.59439
"5981960",-117.867991781,33.7139,2013,"3019","0","2","2","00",0,1,"A","Y",,,,,900,2,"G","B","D","MAIN ST","CENTRAL ST",12,"N","N","2014-10-20",3019,"2013-02-26",747,"3298",,"5","7","0","0",,"0",,"-","N",,0,0,,,0,,,,"N",2,"D","-",0,,"N","A","H","-","A","A","0","Y","-","-",1,0,0,0,1,0,0,0,0,"-","-","SANTA ANA","ORANGE","CA",0,0
"5980915",-117.985686157,33.8176,2013,"3001","0","7","2","11",0,2,"A","Y",,,,,1800,1,"G","B","D","WEST BALL RD","SOUTH DALE AV",327,"W","N","2014-01-18",3001,"2013-01-20",1747,"643",,"5","7","0","0",,"0","0D3","-","N",,0,0,,,0,,,,"Y",2,"A","-",21954,"A","N","A","H","-","C","D","0","Y","N","60",1,1,0,0,1,0,0,0,0,"-","-","ANAHEIM","ORANGE","CA",0,0
"5980401",-117.756472016,33.659284872,2013,"3026","3","6","2","03",0,2,"A",,,,,,900,1,"E","I","A","RT 133","BARRANCA PKWY",96,"S","N","2014-10-23",9675,"2013-01-12",750,"18005",,"1","6","0","1",,"2","130","-","Y","ORA",12,133,"-","-",8.866,"R","2","N","Y",1,"A","-",22350,,"N","A","H","-","A","D","1","Y","A","01",1,1,0,0,0,0,0,0,0,"FR","-","IRVINE","ORANGE","CA",-117.75675,33.65856
"5980321",-117.835735102,33.7899,2013,"3015","0","4","2","09",0,1,"A",,,"Y",,,1800,1,"D","C","A","TUSTIN ST","EAST PALM AV",566,"S","N","2014-01-24",3015,"2013-01-10",1742,"847","026-S","5","6","0","0",,"0","013","-","N",,0,0,,,0,,,,"Y",2,"A","-",21801,"A","N","A","H","-","A","A","0","Y","A","01",1,0,0,0,0,0,0,0,0,"-","-","ORANGE","ORANGE","CA",0,0
"5980299",-117.924362203,33.9246,2013,"3012","0","3","2","09",0,2,"A",,,"Y",,,1800,1,"D","C","A","LAMBERT RD","PALM AV",0,,"Y","2014-01-22",3012,"2013-01-16",1535,"568","43","5","5","0","0",,"0","004","-","N",,0,0,,,0,,,,"Y",3,"A","-",21801,"A","N","A","H","-","A","A","0","Y","A","07",1,0,1,0,0,0,0,0,1,"-","-","LA HABRA","ORANGE","CA",0,0
"5978389",-118.018864066,33.6856,2013,"3010","0","1","2","05",0,2,"A",,"Y",,,,1200,1,"-","G","A","SUMMIT","SEAPOINT",314,"S","N","2014-01-24",3010,"2013-01-07",1150,"1234","328","5","6","0","0",,"0","004","-","N",,0,0,,,0,,,,"N",2,"A","-",21650,"1","N","A","H","-","A","-","0","Y","L","04",1,0,1,0,0,0,2,0,0,"-","-","HUNTINGTON BEACH","ORANGE","CA",0,0
"5978347",-117.851482583,33.6718,2013,"3026","0","5","2","09",0,3,"A",,,,,,1500,1,"D","C","A","TELLER AV","MICHELSON",965,"S","N","2014-01-25",3026,"2013-01-04",1442,"472","2","5","6","0","0",,"0","00U","-","N",,0,0,,,0,,,,"Y",2,"A","-",21804,"A","N","A","H","-","A","D","0","Y","A","01",1,0,2,0,0,0,0,0,0,"-","-","IRVINE","ORANGE","CA",0,0
"5978243",-117.885507735,33.8946,2013,"3008","0","5","2","01",0,2,"A",,,,,"Y",2100,1,"D","C","A","ASSOCIATED RD","BASTANCHURY RD",450,"N","N","2014-01-22",3008,"2013-01-04",2003,"1398",,"5","6","0","0",,"0","III","-","N",,0,0,,,0,,,,"Y",3,"A","-",23152,"A","N","A","H","-","C","D","0","Y","A","07",1,0,1,0,0,0,0,0,0,"-","-","FULLERTON","ORANGE","CA",0,0
